3.8476393614028006,-0.499952693488301,0.0,0.0
4.838435069637482,-0.49880993264305906,-0.4988456851378697,0.0
5.934229590148348,0.0,-0.2313553838459228,0.0
0.0,7.14985553150135,-0.41861216054294836,0.0
-0.49974781076386715,-0.4997477500919969,0.0,-0.49970120439459725
0.0,-3.4657359027997265,-0.49931540936781355,-0.49932908043997126
0.0,0.0,0.0,0.0
0.0,8.499982007140774,0.0,-0.27085204156161546
-3.2188758248682,-0.49940865251946565,0.0,-0.4994130786723044
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,9.999998884135895,0.0,0.0
-3.662040962227033,0.0,0.0,-0.4990669749094148
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
